fake_year,id,date,precip,max_temp_degF,min_temp_degF,new,depth_in,timestamp,year,month,week,julian_day,winter_day,winter,daily_percent_rank,percentile_label
1990-11-25,19235,2008-11-25,1.1,29,15,5.5,12,2008-11-25T18:30:01Z,2008,11,48,330,80,2008-2009,0.546875,Percentile: 54.7
1990-11-25,19812,2009-11-25,0.05,39,36,0,0,2010-05-03T14:24:24Z,2009,11,47,329,79,2009-2010,0,Percentile: 0
1990-11-25,20166,2010-11-25,0,30,6,0,0,2010-11-25T18:30:19Z,2010,11,47,329,79,2010-2011,0,Percentile: 0
1990-11-25,20531,2011-11-25,0,40,25,0,0,2011-11-25T20:30:02Z,2011,11,47,329,79,2011-2012,0,Percentile: 0
1990-11-25,21016,2012-11-25,0.13,14,8,1,5,2012-11-25T18:30:02Z,2012,11,48,330,80,2012-2013,0.359375,Percentile: 35.9
1990-11-25,21376,2013-11-25,0,17,-7,0,12,2013-11-25T18:30:03Z,2013,11,47,329,79,2013-2014,0.546875,Percentile: 54.7
1990-11-25,21731,2014-11-25,0.18,49,28,0,3,2014-11-25T18:30:02Z,2014,11,47,329,79,2014-2015,0.234375,Percentile: 23.4
1990-11-25,22093,2015-11-25,0,27,16,0,4,2015-11-25T18:30:02Z,2015,11,47,329,79,2015-2016,0.265625,Percentile: 26.6
1990-11-25,22436,2016-11-25,0.1,30,16,0.5,12,2016-11-25T19:30:02Z,2016,11,48,330,80,2016-2017,0.546875,Percentile: 54.7
1990-11-25,22794,2017-11-25,0,37,25,0,10,2017-11-25T18:30:02Z,2017,11,47,329,79,2017-2018,0.5,Percentile: 50
1990-11-25,23135,2018-11-25,0.21,36,31,0,19,2019-01-04T18:39:10Z,2018,11,47,329,79,2018-2019,0.859375,Percentile: 85.9
1990-11-25,23469,2019-11-25,0.04,33,23,0,8,2019-11-25T23:30:02Z,2019,11,47,329,79,2019-2020,0.421875,Percentile: 42.2
1990-11-25,23820,2020-11-25,0.21,31,9,3,9,2020-11-25T23:30:02Z,2020,11,48,330,80,2020-2021,0.484375,Percentile: 48.4
1990-11-25,24173,2021-11-25,0,40,20,0,8,2021-11-25T23:30:02Z,2021,11,47,329,79,2021-2022,0.421875,Percentile: 42.2
1990-11-26,26,1954-11-26,0.1,30,21,NA,7,2002-10-10T12:46:18Z,1954,11,48,330,80,1954-1955,0.3492063492063492,Percentile: 34.9
1990-11-26,391,1955-11-26,0,11,6,0,4,2002-10-10T12:46:18Z,1955,11,48,330,80,1955-1956,0.23809523809523808,Percentile: 23.8
1990-11-26,757,1956-11-26,0.11,28,-15,6,20,2002-10-10T12:46:18Z,1956,11,48,331,81,1956-1957,0.8095238095238095,Percentile: 81
1990-11-26,1487,1958-11-26,0.17,37,10,0.5,1,2002-10-10T12:46:18Z,1958,11,48,330,80,1958-1959,0.1111111111111111,Percentile: 11.1
1990-11-26,1852,1959-11-26,0.05,20,9,0.5,8,2002-10-10T12:46:18Z,1959,11,48,330,80,1959-1960,0.3968253968253968,Percentile: 39.7
1990-11-26,2218,1960-11-26,0,40,24,0,0,2002-10-10T12:46:18Z,1960,11,48,331,81,1960-1961,0,Percentile: 0
1990-11-26,2583,1961-11-26,0.01,38,20,0.5,3,2002-10-10T12:46:18Z,1961,11,48,330,80,1961-1962,0.20634920634920634,Percentile: 20.6
1990-11-26,2948,1962-11-26,0,29,17,0,11,2002-10-10T12:46:18Z,1962,11,48,330,80,1962-1963,0.47619047619047616,Percentile: 47.6
1990-11-26,3313,1963-11-26,0,30,10,0,0,2002-10-10T12:46:18Z,1963,11,48,330,80,1963-1964,0,Percentile: 0
1990-11-26,3618,1964-11-26,0,44,35,0,1,2002-10-10T12:46:18Z,1964,11,48,331,81,1964-1965,0.1111111111111111,Percentile: 11.1
1990-11-26,3983,1965-11-26,0.77,27,22,5,25,2002-10-10T12:46:18Z,1965,11,48,330,80,1965-1966,0.9206349206349206,Percentile: 92.1
1990-11-26,4348,1966-11-26,0.44,44,32,0,0,2002-10-10T12:46:18Z,1966,11,48,330,80,1966-1967,0,Percentile: 0
1990-11-26,4713,1967-11-26,0.03,29,21,0.5,26,2002-10-10T12:46:18Z,1967,11,48,330,80,1967-1968,0.9365079365079365,Percentile: 93.7
1990-11-26,5079,1968-11-26,0.43,17,6,2,28,2002-10-10T12:46:18Z,1968,11,48,331,81,1968-1969,0.9523809523809523,Percentile: 95.2
1990-11-26,5444,1969-11-26,0.2,25,21,2,14,2002-10-10T12:46:18Z,1969,11,48,330,80,1969-1970,0.6349206349206349,Percentile: 63.5
1990-11-26,5809,1970-11-26,0.05,22,9,1,18,2002-10-10T12:46:18Z,1970,11,48,330,80,1970-1971,0.6825396825396826,Percentile: 68.3
1990-11-26,6174,1971-11-26,1.03,23,11,8,20,2002-10-10T12:46:18Z,1971,11,48,330,80,1971-1972,0.8095238095238095,Percentile: 81
1990-11-26,6540,1972-11-26,0.98,40,20,0,16,2002-10-10T12:46:18Z,1972,11,48,331,81,1972-1973,0.6507936507936508,Percentile: 65.1
1990-11-26,6905,1973-11-26,0,31,15,0,3,2002-10-10T12:46:18Z,1973,11,48,330,80,1973-1974,0.20634920634920634,Percentile: 20.6
1990-11-26,7270,1974-11-26,0.42,15,6,9,21,2002-10-10T12:46:18Z,1974,11,48,330,80,1974-1975,0.8571428571428571,Percentile: 85.7
1990-11-26,7818,1976-11-26,0,34,15,0,33,2002-10-10T12:46:18Z,1976,11,48,331,81,1976-1977,1,Percentile: 100
1990-11-26,8183,1977-11-26,0.91,28,21,8,18,2002-10-10T12:46:18Z,1977,11,48,330,80,1977-1978,0.6825396825396826,Percentile: 68.3
1990-11-26,8548,1978-11-26,0.24,7,-5,2,8,2002-10-10T12:46:18Z,1978,11,48,330,80,1978-1979,0.3968253968253968,Percentile: 39.7
1990-11-26,8913,1979-11-26,0.6,50,45,0,0,2002-10-10T12:46:18Z,1979,11,48,330,80,1979-1980,0,Percentile: 0
1990-11-26,9279,1980-11-26,0.46,24,4,3,28,2002-10-10T12:46:18Z,1980,11,48,331,81,1980-1981,0.9523809523809523,Percentile: 95.2
1990-11-26,9644,1981-11-26,0,30,13,0,28,2002-10-10T12:46:18Z,1981,11,48,330,80,1981-1982,0.9523809523809523,Percentile: 95.2
1990-11-26,10009,1982-11-26,0.14,19,18,1,6,2002-10-10T12:46:18Z,1982,11,48,330,80,1982-1983,0.30158730158730157,Percentile: 30.2
1990-11-26,10374,1983-11-26,0.41,30,17,2,19,2002-10-10T12:46:18Z,1983,11,48,330,80,1983-1984,0.7777777777777778,Percentile: 77.8
1990-11-26,10740,1984-11-26,0,50,29,0,12,2002-10-10T12:46:18Z,1984,11,48,331,81,1984-1985,0.5555555555555556,Percentile: 55.6
1990-11-26,11105,1985-11-26,0,20,4,0,2,2002-10-10T12:46:18Z,1985,11,48,330,80,1985-1986,0.19047619047619047,Percentile: 19
1990-11-26,11470,1986-11-26,0.08,37,24,0,12,2002-10-10T12:46:18Z,1986,11,48,330,80,1986-1987,0.5555555555555556,Percentile: 55.6
1990-11-26,11835,1987-11-26,1.05,33,20,NA,7,2002-10-10T12:46:18Z,1987,11,48,330,80,1987-1988,0.3492063492063492,Percentile: 34.9
1990-11-26,12201,1988-11-26,0,40,18,0,17,2002-10-10T12:46:18Z,1988,11,48,331,81,1988-1989,0.6666666666666666,Percentile: 66.7
1990-11-26,12566,1989-11-26,0.23,25,17,NA,18,2002-10-10T12:46:18Z,1989,11,48,330,80,1989-1990,0.6825396825396826,Percentile: 68.3
1990-11-26,12931,1990-11-26,0,24,12,0,18,2002-10-10T12:46:18Z,1990,11,48,330,80,1990-1991,0.6825396825396826,Percentile: 68.3
1990-11-26,13296,1991-11-26,0.15,17,10,5,9,2002-10-10T12:46:18Z,1991,11,48,330,80,1991-1992,0.4444444444444444,Percentile: 44.4
1990-11-26,13662,1992-11-26,0.13,43,31,0,1,2002-10-10T12:46:18Z,1992,11,48,331,81,1992-1993,0.1111111111111111,Percentile: 11.1
1990-11-26,14027,1993-11-26,0,35,12,0,1,2002-10-10T12:46:18Z,1993,11,48,330,80,1993-1994,0.1111111111111111,Percentile: 11.1
1990-11-26,14392,1994-11-26,0.77,20,4,15,10,2002-10-10T12:46:18Z,1994,11,48,330,80,1994-1995,0.4603174603174603,Percentile: 46
1990-11-26,14757,1995-11-26,0.01,24,15,0,11,2002-10-10T12:46:18Z,1995,11,48,330,80,1995-1996,0.47619047619047616,Percentile: 47.6
1990-11-26,15123,1996-11-26,0.53,27,16,4,21,2002-10-10T12:46:18Z,1996,11,48,331,81,1996-1997,0.8571428571428571,Percentile: 85.7
1990-11-26,15488,1997-11-26,0.04,31,14,0.2,20,2002-10-10T12:46:18Z,1997,11,48,330,80,1997-1998,0.8095238095238095,Percentile: 81
1990-11-26,15853,1998-11-26,0.55,28,20,4,18,2002-10-10T12:46:18Z,1998,11,48,330,80,1998-1999,0.6825396825396826,Percentile: 68.3
1990-11-26,16218,1999-11-26,0.56,37,27,0,4,2002-10-10T12:46:18Z,1999,11,48,330,80,1999-2000,0.23809523809523808,Percentile: 23.8
1990-11-26,16551,2000-11-26,0.31,32,20,0,11,2002-10-10T12:46:18Z,2000,11,48,331,81,2000-2001,0.47619047619047616,Percentile: 47.6
1990-11-26,16887,2001-11-26,0.22,46,33,0,0,2002-10-10T12:46:18Z,2001,11,48,330,80,2001-2002,0,Percentile: 0
1990-11-26,17233,2002-11-26,0.1,23,16,0.8,23,2002-11-26T20:30:04Z,2002,11,48,330,80,2002-2003,0.9047619047619048,Percentile: 90.5
1990-11-26,17588,2003-11-26,0,27,16,0,11,2003-11-26T18:30:07Z,2003,11,48,330,80,2003-2004,0.47619047619047616,Percentile: 47.6
1990-11-26,18295,2005-11-26,0.07,14,9,2.5,18,2005-11-26T18:30:08Z,2005,11,48,330,80,2005-2006,0.6825396825396826,Percentile: 68.3
1990-11-26,18656,2006-11-26,0,41,37,0,0,2006-11-26T18:30:10Z,2006,11,48,330,80,2006-2007,0,Percentile: 0
1990-11-26,18876,2007-11-26,0.02,31,20,0.02,22,2009-10-23T12:54:50Z,2007,11,48,330,80,2007-2008,0.8888888888888888,Percentile: 88.9
1990-11-26,19236,2008-11-26,0.73,31,23,3,13,2008-11-26T18:30:02Z,2008,11,48,331,81,2008-2009,0.6031746031746031,Percentile: 60.3
1990-11-26,19813,2009-11-26,0,39,33,0,0,2009-11-26T18:30:02Z,2009,11,48,330,80,2009-2010,0,Percentile: 0
1990-11-26,20167,2010-11-26,0.24,31,6,0,1,2011-05-25T16:52:01Z,2010,11,48,330,80,2010-2011,0.1111111111111111,Percentile: 11.1
1990-11-26,20532,2011-11-26,0,40,34,0,6,2011-11-26T18:30:02Z,2011,11,48,330,80,2011-2012,0.30158730158730157,Percentile: 30.2
1990-11-26,21017,2012-11-26,0.15,18,9,1,6,2012-11-26T18:30:02Z,2012,11,48,331,81,2012-2013,0.30158730158730157,Percentile: 30.2
1990-11-26,21377,2013-11-26,0,21,10,0,11,2013-11-26T18:30:01Z,2013,11,48,330,80,2013-2014,0.47619047619047616,Percentile: 47.6
1990-11-26,21732,2014-11-26,0.08,28,18,0.8,5,2014-11-26T18:30:03Z,2014,11,48,330,80,2014-2015,0.2857142857142857,Percentile: 28.6
1990-11-26,22094,2015-11-26,0,39,22,0,4,2015-11-26T19:30:04Z,2015,11,48,330,80,2015-2016,0.23809523809523808,Percentile: 23.8
1990-11-26,22437,2016-11-26,0.26,30,27,1,12,2016-11-26T19:30:03Z,2016,11,48,331,81,2016-2017,0.5555555555555556,Percentile: 55.6
1990-11-26,22795,2017-11-26,0.71,31,11,6,13,2017-11-26T18:30:03Z,2017,11,48,330,80,2017-2018,0.6031746031746031,Percentile: 60.3
1990-11-26,23136,2018-11-26,0.11,34,27,0,19,2019-01-04T18:39:10Z,2018,11,48,330,80,2018-2019,0.7777777777777778,Percentile: 77.8
1990-11-26,23470,2019-11-26,0.01,38,27,0,7,2019-11-26T23:30:02Z,2019,11,48,330,80,2019-2020,0.3492063492063492,Percentile: 34.9
1990-11-26,23821,2020-11-26,0.16,45,30,0,8,2020-11-26T23:30:01Z,2020,11,48,331,81,2020-2021,0.3968253968253968,Percentile: 39.7
1990-11-27,27,1954-11-27,0,NA,18,0,7,2002-10-10T12:46:18Z,1954,11,48,331,81,1954-1955,0.359375,Percentile: 35.9
1990-11-27,392,1955-11-27,0.22,18,8,1,5,2002-10-10T12:46:18Z,1955,11,48,331,81,1955-1956,0.28125,Percentile: 28.1
1990-11-27,758,1956-11-27,0.03,28,18,0.5,20,2002-10-10T12:46:18Z,1956,11,48,332,82,1956-1957,0.796875,Percentile: 79.7
1990-11-27,1488,1958-11-27,0,37,7,0,1,2002-10-10T12:46:18Z,1958,11,48,331,81,1958-1959,0.125,Percentile: 12.5
1990-11-27,1853,1959-11-27,0.57,36,14,0,6,2002-10-10T12:46:18Z,1959,11,48,331,81,1959-1960,0.3125,Percentile: 31.2
1990-11-27,2219,1960-11-27,0,39,NA,0,0,2002-10-10T12:46:18Z,1960,11,48,332,82,1960-1961,0,Percentile: 0
1990-11-27,2584,1961-11-27,0.13,40,22,1,4,2002-10-10T12:46:18Z,1961,11,48,331,81,1961-1962,0.25,Percentile: 25
1990-11-27,2949,1962-11-27,0,39,21,0,10,2002-10-10T12:46:18Z,1962,11,48,331,81,1962-1963,0.4375,Percentile: 43.8
1990-11-27,3314,1963-11-27,0,32,NA,0,0,2002-10-10T12:46:18Z,1963,11,48,331,81,1963-1964,0,Percentile: 0
1990-11-27,3619,1964-11-27,0.04,44,NA,0,0,2002-10-10T12:46:18Z,1964,11,48,332,82,1964-1965,0,Percentile: 0
1990-11-27,3984,1965-11-27,0.77,28,7,4,28,2002-10-10T12:46:18Z,1965,11,48,331,81,1965-1966,0.9375,Percentile: 93.8
1990-11-27,4349,1966-11-27,0,44,31,0,0,2002-10-10T12:46:18Z,1966,11,48,331,81,1966-1967,0,Percentile: 0
1990-11-27,4714,1967-11-27,0,26,17,0,26,2002-10-10T12:46:18Z,1967,11,48,331,81,1967-1968,0.890625,Percentile: 89.1
1990-11-27,5080,1968-11-27,0.25,19,10,2,28,2002-10-10T12:46:18Z,1968,11,48,332,82,1968-1969,0.9375,Percentile: 93.8
1990-11-27,5445,1969-11-27,0.07,21,8,0.5,12,2002-10-10T12:46:18Z,1969,11,48,331,81,1969-1970,0.5625,Percentile: 56.2
1990-11-27,5810,1970-11-27,0,35,18,0,12,2002-10-10T12:46:18Z,1970,11,48,331,81,1970-1971,0.5625,Percentile: 56.2
1990-11-27,6175,1971-11-27,0,22,12,0,15,2002-10-10T12:46:18Z,1971,11,48,331,81,1971-1972,0.65625,Percentile: 65.6
1990-11-27,6541,1972-11-27,0.07,35,22,0,16,2002-10-10T12:46:18Z,1972,11,48,332,82,1972-1973,0.671875,Percentile: 67.2
1990-11-27,6906,1973-11-27,0.18,33,23,0,2,2002-10-10T12:46:18Z,1973,11,48,331,81,1973-1974,0.171875,Percentile: 17.2
1990-11-27,7271,1974-11-27,0.17,10,0,2,18,2002-10-10T12:46:18Z,1974,11,48,331,81,1974-1975,0.6875,Percentile: 68.8
1990-11-27,7819,1976-11-27,0.14,44,33,0,30,2002-10-10T12:46:18Z,1976,11,48,332,82,1976-1977,0.984375,Percentile: 98.4
1990-11-27,8184,1977-11-27,0.85,23,-5,4.8,25,2002-10-10T12:46:18Z,1977,11,48,331,81,1977-1978,0.875,Percentile: 87.5
1990-11-27,8549,1978-11-27,0.01,6,-7,0.5,8,2002-10-10T12:46:18Z,1978,11,48,331,81,1978-1979,0.40625,Percentile: 40.6
1990-11-27,8914,1979-11-27,0.9,52,30,0,0,2002-10-10T12:46:18Z,1979,11,48,331,81,1979-1980,0,Percentile: 0
1990-11-27,9280,1980-11-27,0,27,9,0,26,2002-10-10T12:46:18Z,1980,11,48,332,82,1980-1981,0.890625,Percentile: 89.1
1990-11-27,9645,1981-11-27,0.23,31,15,0,28,2002-10-10T12:46:18Z,1981,11,48,331,81,1981-1982,0.9375,Percentile: 93.8
1990-11-27,10010,1982-11-27,0.51,22,-1,4,10,2002-10-10T12:46:18Z,1982,11,48,331,81,1982-1983,0.4375,Percentile: 43.8
1990-11-27,10375,1983-11-27,0.06,18,11,0.5,19,2002-10-10T12:46:18Z,1983,11,48,331,81,1983-1984,0.78125,Percentile: 78.1
1990-11-27,10741,1984-11-27,0,58,40,0,10,2002-10-10T12:46:18Z,1984,11,48,332,82,1984-1985,0.4375,Percentile: 43.8
1990-11-27,11106,1985-11-27,0.05,30,15,0,2,2002-10-10T12:46:18Z,1985,11,48,331,81,1985-1986,0.171875,Percentile: 17.2
1990-11-27,11471,1986-11-27,0.93,42,22,0,11,2002-10-10T12:46:18Z,1986,11,48,331,81,1986-1987,0.53125,Percentile: 53.1
1990-11-27,11836,1987-11-27,0,32,18,0,5,2002-10-10T12:46:18Z,1987,11,48,331,81,1987-1988,0.28125,Percentile: 28.1
1990-11-27,12202,1988-11-27,0,47,38,0,13,2002-10-10T12:46:18Z,1988,11,48,332,82,1988-1989,0.625,Percentile: 62.5
1990-11-27,12567,1989-11-27,0.1,24,1,NA,18,2002-10-10T12:46:18Z,1989,11,48,331,81,1989-1990,0.6875,Percentile: 68.8
1990-11-27,12932,1990-11-27,0.09,39,13,NA,18,2002-10-10T12:46:18Z,1990,11,48,331,81,1990-1991,0.6875,Percentile: 68.8
1990-11-27,13297,1991-11-27,0.01,27,9,NA,7,2002-10-10T12:46:18Z,1991,11,48,331,81,1991-1992,0.359375,Percentile: 35.9
1990-11-27,13663,1992-11-27,0.35,42,26,0,1,2002-10-10T12:46:18Z,1992,11,48,332,82,1992-1993,0.125,Percentile: 12.5
1990-11-27,14028,1993-11-27,0,33,21,0,1,2002-10-10T12:46:18Z,1993,11,48,331,81,1993-1994,0.125,Percentile: 12.5
1990-11-27,14393,1994-11-27,0,19,4,0,10,2002-10-10T12:46:18Z,1994,11,48,331,81,1994-1995,0.4375,Percentile: 43.8
1990-11-27,14758,1995-11-27,0.09,22,18,0.8,10,2002-10-10T12:46:18Z,1995,11,48,331,81,1995-1996,0.4375,Percentile: 43.8
1990-11-27,15124,1996-11-27,0.24,17,2,4,21,2002-10-10T12:46:18Z,1996,11,48,332,82,1996-1997,0.828125,Percentile: 82.8
1990-11-27,15489,1997-11-27,1.35,30,7,9.5,27,2002-10-10T12:46:18Z,1997,11,48,331,81,1997-1998,0.921875,Percentile: 92.2
1990-11-27,15854,1998-11-27,1.4,30,22,4,21,2002-10-10T12:46:18Z,1998,11,48,331,81,1998-1999,0.828125,Percentile: 82.8
1990-11-27,16219,1999-11-27,1.93,48,28,0,2,2002-10-10T12:46:18Z,1999,11,48,331,81,1999-2000,0.171875,Percentile: 17.2
1990-11-27,16552,2000-11-27,0.71,32,28,1,12,2002-10-10T12:46:18Z,2000,11,48,332,82,2000-2001,0.5625,Percentile: 56.2
1990-11-27,16888,2001-11-27,0.02,34,32,0,0,2009-10-23T12:53:31Z,2001,11,48,331,81,2001-2002,0,Percentile: 0
1990-11-27,17234,2002-11-27,0.09,16,7,1.5,24,2002-11-27T18:30:04Z,2002,11,48,331,81,2002-2003,0.859375,Percentile: 85.9
1990-11-27,17589,2003-11-27,0,36,22,0,10,2003-11-27T18:30:07Z,2003,11,48,331,81,2003-2004,0.4375,Percentile: 43.8
1990-11-27,18296,2005-11-27,0,28,11,0,18,2005-11-27T18:30:06Z,2005,11,48,331,81,2005-2006,0.6875,Percentile: 68.8
1990-11-27,18657,2006-11-27,0.02,43,38,0,0,2009-10-23T12:53:31Z,2006,11,48,331,81,2006-2007,0,Percentile: 0
1990-11-27,18877,2007-11-27,1.08,33,23,0.02,20,2009-10-23T12:54:50Z,2007,11,48,331,81,2007-2008,0.796875,Percentile: 79.7
1990-11-27,19237,2008-11-27,0.08,23,20,1,13,2008-11-27T18:30:02Z,2008,11,48,332,82,2008-2009,0.625,Percentile: 62.5
1990-11-27,19814,2009-11-27,0.86,35,27,3.5,3,2009-11-27T18:30:01Z,2009,11,48,331,81,2009-2010,0.234375,Percentile: 23.4
1990-11-27,20168,2010-11-27,0.19,0,0,1.5,2,2010-11-27T18:30:22Z,2010,11,48,331,81,2010-2011,0.171875,Percentile: 17.2
1990-11-27,20533,2011-11-27,0,42,33,0,6,2011-11-27T18:30:02Z,2011,11,48,331,81,2011-2012,0.3125,Percentile: 31.2
1990-11-27,21018,2012-11-27,0.05,19,11,0,6,2012-11-27T18:30:02Z,2012,11,48,332,82,2012-2013,0.3125,Percentile: 31.2
1990-11-27,21378,2013-11-27,0.72,35,17,0.5,11,2013-11-27T18:30:02Z,2013,11,48,331,81,2013-2014,0.53125,Percentile: 53.1
1990-11-27,21733,2014-11-27,0.53,21,11,7.5,9,2014-11-27T18:30:02Z,2014,11,48,331,81,2014-2015,0.421875,Percentile: 42.2
1990-11-27,22095,2015-11-27,0,44,36,0,0,2015-11-27T18:30:02Z,2015,11,48,331,81,2015-2016,0,Percentile: 0
1990-11-27,22438,2016-11-27,0.03,30,17,0,12,2016-11-27T18:30:02Z,2016,11,48,332,82,2016-2017,0.5625,Percentile: 56.2
1990-11-27,22796,2017-11-27,0.37,19,6,4,18,2017-11-27T19:30:03Z,2017,11,48,331,81,2017-2018,0.6875,Percentile: 68.8
1990-11-27,23137,2018-11-27,0.66,29,24,13,32,2019-01-04T18:39:10Z,2018,11,48,331,81,2018-2019,1,Percentile: 100
1990-11-27,23471,2019-11-27,0.05,36,32,0,7,2019-11-27T23:30:01Z,2019,11,48,331,81,2019-2020,0.359375,Percentile: 35.9
1990-11-27,23822,2020-11-27,0.11,44,31,0,4,2020-11-27T23:30:01Z,2020,11,48,332,82,2020-2021,0.25,Percentile: 25
1990-11-27,24174,2021-11-27,0,27,11,10,18,2021-11-27T23:30:01Z,2021,11,48,331,81,2021-2022,0.6875,Percentile: 68.8
1990-11-28,28,1954-11-28,0.18,NA,20,1.5,8,2002-10-10T12:46:18Z,1954,11,48,332,82,1954-1955,0.3870967741935484,Percentile: 38.7
1990-11-28,393,1955-11-28,0.13,29,14,0.7,6,2002-10-10T12:46:18Z,1955,11,48,332,82,1955-1956,0.2903225806451613,Percentile: 29
1990-11-28,759,1956-11-28,0.06,18,12,0.5,20,2002-10-10T12:46:18Z,1956,11,48,333,83,1956-1957,0.7580645161290323,Percentile: 75.8
1990-11-28,1489,1958-11-28,0.09,NA,6,1,2,2002-10-10T12:46:18Z,1958,11,48,332,82,1958-1959,0.1774193548387097,Percentile: 17.7
1990-11-28,1854,1959-11-28,1.75,40,15,0,5,2002-10-10T12:46:18Z,1959,11,48,332,82,1959-1960,0.22580645161290322,Percentile: 22.6
1990-11-28,2220,1960-11-28,0.15,39,27,0,0,2002-10-10T12:46:18Z,1960,11,48,333,83,1960-1961,0,Percentile: 0
1990-11-28,2585,1961-11-28,0.1,23,4,2.5,6,2002-10-10T12:46:18Z,1961,11,48,332,82,1961-1962,0.2903225806451613,Percentile: 29
1990-11-28,2950,1962-11-28,0,55,37,0,8,2002-10-10T12:46:18Z,1962,11,48,332,82,1962-1963,0.3870967741935484,Percentile: 38.7
1990-11-28,3315,1963-11-28,0,32,NA,0,0,2002-10-10T12:46:18Z,1963,11,48,332,82,1963-1964,0,Percentile: 0
1990-11-28,3620,1964-11-28,0,27,-4,0,0,2002-10-10T12:46:18Z,1964,11,48,333,83,1964-1965,0,Percentile: 0
1990-11-28,3985,1965-11-28,0.12,28,18,1,29,2002-10-10T12:46:18Z,1965,11,48,332,82,1965-1966,0.9516129032258065,Percentile: 95.2
1990-11-28,4350,1966-11-28,0.08,43,36,0,0,2002-10-10T12:46:18Z,1966,11,48,332,82,1966-1967,0,Percentile: 0
1990-11-28,4715,1967-11-28,0.3,18,9,3.5,30,2002-10-10T12:46:18Z,1967,11,48,332,82,1967-1968,0.9838709677419355,Percentile: 98.4
1990-11-28,5081,1968-11-28,0.18,33,16,0,28,2002-10-10T12:46:18Z,1968,11,48,333,83,1968-1969,0.9193548387096774,Percentile: 91.9
1990-11-28,5446,1969-11-28,0,17,5,0,12,2002-10-10T12:46:18Z,1969,11,48,332,82,1969-1970,0.5161290322580645,Percentile: 51.6
1990-11-28,5811,1970-11-28,0.45,38,27,0,8,2002-10-10T12:46:18Z,1970,11,48,332,82,1970-1971,0.3870967741935484,Percentile: 38.7
1990-11-28,6542,1972-11-28,0.23,26,22,2,17,2002-10-10T12:46:18Z,1972,11,48,333,83,1972-1973,0.6774193548387096,Percentile: 67.7
1990-11-28,6907,1973-11-28,0.35,48,30,0,0,2002-10-10T12:46:18Z,1973,11,48,332,82,1973-1974,0,Percentile: 0
1990-11-28,7272,1974-11-28,0,23,5,0,16,2002-10-10T12:46:18Z,1974,11,48,332,82,1974-1975,0.6612903225806451,Percentile: 66.1
1990-11-28,7820,1976-11-28,0.22,43,24,2,23,2002-10-10T12:46:18Z,1976,11,48,333,83,1976-1977,0.8548387096774194,Percentile: 85.5
1990-11-28,8185,1977-11-28,0.11,18,-1,1.5,24,2002-10-10T12:46:18Z,1977,11,48,332,82,1977-1978,0.8709677419354839,Percentile: 87.1
1990-11-28,8550,1978-11-28,0.45,27,3,5,13,2002-10-10T12:46:18Z,1978,11,48,332,82,1978-1979,0.6290322580645161,Percentile: 62.9
1990-11-28,8915,1979-11-28,0.02,38,27,0,0,2002-10-10T12:46:18Z,1979,11,48,332,82,1979-1980,0,Percentile: 0
1990-11-28,9281,1980-11-28,0.36,30,20,0,26,2002-10-10T12:46:18Z,1980,11,48,333,83,1980-1981,0.8870967741935484,Percentile: 88.7
1990-11-28,9646,1981-11-28,0.28,31,14,2,29,2002-10-10T12:46:18Z,1981,11,48,332,82,1981-1982,0.9516129032258065,Percentile: 95.2
1990-11-28,10011,1982-11-28,0,20,-2,0,6,2002-10-10T12:46:18Z,1982,11,48,332,82,1982-1983,0.2903225806451613,Percentile: 29
1990-11-28,10376,1983-11-28,0,23,12,0,18,2002-10-10T12:46:18Z,1983,11,48,332,82,1983-1984,0.6935483870967742,Percentile: 69.4
1990-11-28,10742,1984-11-28,0,53,39,0,9,2002-10-10T12:46:18Z,1984,11,48,333,83,1984-1985,0.45161290322580644,Percentile: 45.2
1990-11-28,11107,1985-11-28,0.25,20,12,4,6,2002-10-10T12:46:18Z,1985,11,48,332,82,1985-1986,0.2903225806451613,Percentile: 29
1990-11-28,11472,1986-11-28,0,30,22,0,11,2002-10-10T12:46:18Z,1986,11,48,332,82,1986-1987,0.5,Percentile: 50
1990-11-28,11837,1987-11-28,0,35,17,0,5,2002-10-10T12:46:18Z,1987,11,48,332,82,1987-1988,0.22580645161290322,Percentile: 22.6
1990-11-28,12203,1988-11-28,0.74,46,25,0,12,2002-10-10T12:46:18Z,1988,11,48,333,83,1988-1989,0.5161290322580645,Percentile: 51.6
1990-11-28,12568,1989-11-28,0,36,13,NA,18,2002-10-10T12:46:18Z,1989,11,48,332,82,1989-1990,0.6935483870967742,Percentile: 69.4
1990-11-28,12933,1990-11-28,0,55,39,0,12,2002-10-10T12:46:18Z,1990,11,48,332,82,1990-1991,0.5161290322580645,Percentile: 51.6
1990-11-28,13298,1991-11-28,0,24,15,0,6,2002-10-10T12:46:18Z,1991,11,48,332,82,1991-1992,0.2903225806451613,Percentile: 29
1990-11-28,13664,1992-11-28,0,28,24,0,1,2002-10-10T12:46:18Z,1992,11,48,333,83,1992-1993,0.16129032258064516,Percentile: 16.1
1990-11-28,14029,1993-11-28,0.7,46,22,0,0,2002-10-10T12:46:18Z,1993,11,48,332,82,1993-1994,0,Percentile: 0
1990-11-28,14394,1994-11-28,1.07,42,9,0,8,2002-10-10T12:46:18Z,1994,11,48,332,82,1994-1995,0.3870967741935484,Percentile: 38.7
